PROBE_ID	SYMBOL	Patient 1-Tumor.AVG_Signal	Patient 1-Tumor.Detection Pval	Patient 2-Tumor.AVG_Signal	Patient 2-Tumor.Detection Pval	Patient 3-Tumor.AVG_Signal	Patient 3-Tumor.Detection Pval	Patient 4-Tumor.AVG_Signal	Patient 4-Tumor.Detection Pval	Patient 1-Adjacent.AVG_Signal	Patient 1-Adjacent.Detection Pval	Patient 2-Adjacent.AVG_Signal	Patient 2-Adjacent.Detection Pval	Patient 3-Adjacent.AVG_Signal	Patient 3-Adjacent.Detection Pval	Patient 4-Adjacent.AVG_Signal	Patient 4-Adjacent.Detection Pval						
ILMN_1738656	C17orf25	408.5958	0	430.0777	0	636.668	0	412.6785	0	304.5569	0	351.0978	0	262.7509	0	329.7756	0						
ILMN_1723922	C17orf28	122.1843	0	110.2533	0	130.8465	0	126.99	0	93.62602	0.001412429	109.6131	0.001412429	91.5969	0.001412429	83.30169	0.002824859						
ILMN_1748481	C17orf32	263.4996	0	277.4701	0	377.7166	0	255.5028	0	160.4008	0	190.3035	0	160.3783	0	178.0812	0						
ILMN_1727078	C17orf37	84.10001	0.001412429	89.92345	0	108.0861	0	95.87553	0.001412429	92.49195	0.001412429	84.21917	0.01129944	79.98168	0.008474576	85.82301	0.002824859						
ILMN_1714018	C17orf38	62.47631	0.289548	59.68366	0.2966102	66.73516	0.2570621	65.38826	0.1822034	65.1591	0.1892655	68.87181	0.2655367	57.44769	0.6737288	60.53391	0.430791						
ILMN_1656427	C17orf39	81.95753	0.001412429	78.76107	0.002824859	111.5321	0	76.19247	0.007062147	86.6299	0.002824859	91.69521	0.004237288	77.79688	0.01271186	87.92605	0.001412429						
ILMN_1732374	C17orf41	55.31919	0.7641243	56.69646	0.4816384	71.69309	0.09180791	53.14056	0.8771186	53.67574	0.8785311	61.53132	0.6963277	54.1165	0.8545198	53.85112	0.8601695						
ILMN_1750404	C17orf42	59.56256	0.4632768	54.07748	0.6822034	63.71197	0.4166667	59.72995	0.4745763	63.14632	0.2669491	62.80997	0.6186441	65.93948	0.1652542	55.52154	0.7627119						
ILMN_1681252	C17orf44	73.37257	0.02824859	80.37218	0.002824859	84.7644	0.004237288	78.83829	0.002824859	100.0159	0.001412429	119.6042	0	96.2811	0.001412429	117.6763	0						
ILMN_1719224	C17orf45	6228.753	0	6303.035	0	7575.061	0	5954.417	0	4228.36	0	4829.137	0	3811.254	0	4164.122	0						
ILMN_1670707	C17orf46	60.84182	0.3757062	59.34106	0.309322	59.78506	0.6567796	59.11896	0.519774	70.03836	0.06214689	69.39506	0.2344633	67.26818	0.1285311	56.92276	0.6793785						
ILMN_1702526	C17orf48	118.724	0	120.253	0	159.5282	0	119.8541	0	102.0769	0	129.2868	0	93.10638	0.001412429	123.8748	0						
ILMN_1763688	C17orf49	873.0027	0	766.8566	0	926.6831	0	732.5062	0	620.7464	0	751.6968	0	648.8266	0	657.2946	0						
ILMN_1765645	C17orf50	53.50493	0.8644068	51.76296	0.8177966	65.3772	0.3418079	55.33249	0.7909604	62.36844	0.3234463	48.14787	1	53.52504	0.8841808	47.71091	0.9858757						
ILMN_1753464	C17orf53	257.346	0	272.3929	0	319.4668	0	248.7892	0	96.67956	0.001412429	106.7058	0.002824859	87.28632	0.001412429	89.6422	0.001412429						
ILMN_1721055	C17orf54	68.88132	0.08192091	59.52156	0.3022599	64.76545	0.3700565	61.7284	0.3672316	61.92958	0.3601695	68.999	0.2542373	63.55167	0.2683616	63.70879	0.2754237						
ILMN_1732421	C17orf55	104.3057	0	98.35344	0	116.7939	0	106.8507	0	93.30486	0.001412429	104.0957	0.002824859	85.16782	0.001412429	84.4191	0.002824859						
ILMN_1780025	C17orf56	658.3248	0	656.5622	0	744.3935	0	622.252	0	377.4608	0	409.3233	0	369.2337	0	381.144	0						
ILMN_1688422	C17orf57	53.95641	0.8403955	55.85037	0.5480226	67.08714	0.2429378	57.68992	0.6271186	56.84098	0.6991525	75.8636	0.06638418	60.78919	0.4364407	61.38054	0.3728814						
ILMN_1688997	C17orf58	62.65119	0.2824859	64.89571	0.08615819	67.22656	0.2358757	62.69558	0.3149717	62.71857	0.2966102	69.78099	0.2231638	62.64928	0.3305085	53.59915	0.8672317						
ILMN_1712985	C17orf58	294.2225	0	299.7164	0	423.7382	0	291.9958	0	203.8394	0	270.3243	0	197.3723	0	238.0438	0						
ILMN_1789643	C17orf59	257.0602	0	252.4444	0	282.9253	0	246.9591	0	373.8028	0	435.6462	0	356.3878	0	412.4476	0						
ILMN_1737358	C17orf61	2022.769	0	1957.065	0	2173.529	0	1917.682	0	1453.07	0	1665.293	0	1339.613	0	1512.51	0						
ILMN_1750401	C17orf62	330.7034	0	344.2255	0	397.1937	0	312.558	0	311.6359	0	337.0403	0	282.5553	0	322.5056	0						
ILMN_1812441	C17orf63	317.7332	0	333.2574	0	469.8832	0	332.8238	0	164.1054	0	183.8943	0	144.006	0	168.1796	0						
ILMN_1717579	C17orf64	66.89101	0.1158192	60.92311	0.2415254	65.12813	0.3516949	63.40355	0.279661	69.64027	0.0720339	70.57117	0.1963277	76.23272	0.01553672	63.55074	0.2824859						
ILMN_1676731	C17orf65	74.40717	0.02259887	70.92016	0.01977401	90.16653	0.004237288	70.68878	0.04519774	81.86187	0.002824859	84.94564	0.009887005	72.76673	0.03248588	94.42419	0.001412429						
ILMN_1675097	C17orf66	56.71655	0.6680791	55.62017	0.5635593	66.73434	0.2570621	56.5602	0.7146893	61.08614	0.3968927	56.17565	0.9223164	63.58948	0.2655367	55.68255	0.7528248						
ILMN_1702676	C17orf68	125.6584	0	127.9264	0	160.6651	0	121.3488	0	121.1575	0	129.0645	0	115.5955	0	115.2274	0						
ILMN_1743621	C17orf69	163.2356	0	156.1219	0	185.4685	0	164.148	0	88.35567	0.001412429	96.9111	0.002824859	82.71565	0.001412429	86.96783	0.001412429						
ILMN_1711823	C17orf70	973.9667	0	942.5535	0	1141.147	0	893.5136	0	587.423	0	734.273	0	531.9242	0	693.2261	0						
ILMN_1657693	C17orf71	79.08298	0.009887005	73.09177	0.01271186	101.2882	0	65.30549	0.1836158	69.28166	0.07485875	78.18397	0.03954802	75.49783	0.01977401	67.63094	0.1285311						
ILMN_1710619	C17orf73	55.78529	0.7330508	51.92292	0.8079096	51.05936	0.9872881	58.62832	0.5550848	59.73054	0.4887006	65.91956	0.4138418	56.31919	0.7344633	59.64482	0.4985876						
ILMN_1810107	C17orf74	69.35831	0.07062147	61.36905	0.230226	75.54758	0.03389831	73.72139	0.01694915	75.45184	0.01694915	76.75091	0.05508475	69.44317	0.08333334	80.23098	0.002824859						
ILMN_1797155	C17orf75	86.90657	0.001412429	83.08505	0	105.1956	0	76.25752	0.007062147	86.17686	0.002824859	104.1856	0.002824859	88.37483	0.001412429	84.72224	0.002824859						
ILMN_1773695	C17orf76	109.0968	0	101.5752	0	133.4555	0	115.3594	0	96.33181	0.001412429	105.9058	0.002824859	91.97461	0.001412429	100.4564	0						
ILMN_1798074	C17orf77	63.60583	0.2429378	57.41083	0.440678	59.56864	0.670904	70.9195	0.04378531	63.8904	0.2330509	64.13612	0.539548	69.29998	0.08757062	70.44632	0.06920904						
ILMN_1806330	C17orf78	59.4571	0.470339	59.07988	0.329096	61.27708	0.5720339	62.87217	0.3022599	66.53176	0.1384181	64.17472	0.5367231	56.30083	0.7344633	56.99212	0.6779661						
ILMN_1752947	C17orf79	877.8294	0	886.5206	0	1319.279	0	892.4656	0	502.7499	0	621.5338	0	500.4453	0	625.6664	0						
ILMN_1762071	C17orf80	131.1943	0	126.8121	0	161.793	0	123.463	0	77.31225	0.01271186	82.72424	0.01129944	70.64469	0.06214689	81.74061	0.002824859						
ILMN_1661351	C17orf81	63.72903	0.2358757	60.38514	0.2627119	57.24012	0.819209	54.38593	0.8262712	53.39732	0.8855932	63.76421	0.5635593	50.80405	0.9477401	60.69367	0.4180791						
ILMN_1705414	C17orf81	102.0815	0	79.34065	0.002824859	122.7368	0	93.38754	0.001412429	104.8011	0	101.9029	0.002824859	84.08464	0.001412429	103.8924	0						
ILMN_1672554	C17orf81	117.8787	0	109.4418	0	132.7741	0	115.4866	0	102.2563	0	117.5608	0	101.8456	0	114.7498	0						
ILMN_1731701	C17orf82	68.95612	0.07768361	61.74792	0.2076271	68.53797	0.1751412	65.72024	0.1751412	65.93884	0.1567797	63.73648	0.5649717	55.74101	0.7669492	69.4769	0.08192091						
ILMN_1695863	C17orf85	199.9705	0	202.6642	0	252.0844	0	188.0388	0	174.3836	0	226.6394	0	184.228	0	207.692	0						
ILMN_1777436	C18orf1	69.27824	0.0720339	61.74211	0.2076271	86.65652	0.004237288	74.65239	0.01553672	66.03037	0.1553672	73.66566	0.1045198	68.93616	0.09745762	72.55539	0.04661017						
ILMN_1671693	C18orf10	448.5052	0	459.9717	0	622.5822	0	422.6244	0	161.5163	0	195.0366	0	155.9132	0	183.7305	0						
ILMN_1705656	C18orf16	50.93023	0.9406779	52.61238	0.7683616	52.96674	0.9675141	57.43924	0.6483051	67.50716	0.1144068	63.86997	0.5593221	55.0454	0.8121469	66.86555	0.1483051						
ILMN_1746720	C18orf17	178.2613	0	187.4043	0	240.5284	0	188.5908	0	139.3204	0	151.319	0	126.2415	0	128.7326	0						
ILMN_1677648	C18orf19	135.4178	0	142.6526	0	173.2645	0	128.1459	0	83.36255	0.002824859	87.44958	0.005649718	73.65952	0.02824859	80.19892	0.002824859						
ILMN_1722133	C18orf2	68.00228	0.09180791	66.98645	0.05225989	70.82623	0.1073446	64.41393	0.2175141	61.24123	0.391243	68.0845	0.3107345	68.88704	0.09887005	64.80701	0.2189265						
ILMN_1771012	C18orf20	59.15956	0.4971751	58.23446	0.3926554	56.57687	0.8545198	64.06001	0.2415254	60.40121	0.4420904	64.47112	0.5155367	55.90181	0.7612994	56.02127	0.7316384						
ILMN_1805998	C18orf21	326.227	0	309.4016	0	483.6644	0	293.4914	0	160.1477	0	185.0607	0	136.7453	0	175.86	0						
ILMN_1736130	C18orf22	296.8333	0	289.6422	0	394.7727	0	293.6411	0	125.1089	0	138.3641	0	120.6398	0	135.0079	0						
ILMN_1771224	C18orf24	143.3044	0	154.1913	0	188.3618	0	141.8873	0	68.71171	0.08333334	75.13929	0.07909604	71.12465	0.05367232	70.99391	0.06779661						
ILMN_1801822	C18orf25	601.2069	0	609.6203	0	849.5699	0	598.5166	0	612.8831	0	683.2654	0	522.7488	0	693.1882	0						
ILMN_1682941	C18orf25	61.80788	0.3177966	54.53667	0.6468927	66.41163	0.2810735	60.36793	0.4336158	59.15366	0.5367231	68.97543	0.2556497	60.77891	0.4364407	66.55264	0.1638418						
ILMN_1746670	C18orf26	58.47414	0.5466102	54.1149	0.6822034	68.12863	0.190678	58.9827	0.5310735	60.26653	0.4533898	84.03964	0.01129944	62.37638	0.3432204	62.62508	0.3262712						
ILMN_1673320	C18orf34	65.52232	0.1581921	62.3508	0.1779661	75.04105	0.03813559	68.78769	0.07344633	127.955	0	149.187	0	126.1038	0	144.3295	0						
ILMN_1730294	C18orf37	547.8403	0	553.0061	0	697.0682	0	509.2125	0	406.2313	0	437.9505	0	345.3352	0	430.5562	0						
ILMN_1690442	C18orf45	148.2185	0	157.0075	0	175.8025	0	136.7488	0	124.284	0	170.6933	0	129.4162	0	131.7689	0						
ILMN_1716006	C18orf54	100.8488	0	102.4479	0	121.2965	0	97.4222	0.001412429	76.12019	0.01553672	74.42513	0.08757062	70.09143	0.07485875	79.55099	0.004237288						
ILMN_1748916	C18orf55	351.484	0	370.118	0	502.4348	0	355.2484	0	170.7061	0	197.1452	0	152.4891	0	179.8331	0						
ILMN_1796074	C18orf56	167.6359	0	172.5406	0	214.3491	0	170.6663	0	82.755	0.002824859	84.43869	0.01129944	74.09959	0.02542373	86.14371	0.002824859						
ILMN_1784905	C18orf58	57.15377	0.6426554	57.69789	0.4223164	62.7067	0.480226	64.59885	0.210452	60.1628	0.4576271	75.47564	0.07485875	59.28623	0.5466102	55.36361	0.7711864						
ILMN_1719097	C18orf8	334.3047	0	341.3536	0	454.1573	0	312.2785	0	458.1361	0	534.184	0	410.2121	0	488.2547	0						
ILMN_1787844	C19orf10	1291.361	0	1157.998	0	1392.632	0	1158.819	0	1179.744	0	1339.762	0	1174.066	0	1337.583	0						
ILMN_1718365	C19orf12	62.17404	0.3008475	56.77515	0.4717514	65.27004	0.3460452	63.07656	0.2966102	65.90039	0.1581921	73.64709	0.1045198	65.356	0.180791	73.41225	0.03813559						
ILMN_1664920	C19orf12	587.1558	0	555.1232	0	612.4799	0	519.7028	0	438.2693	0	473.0329	0	389.1581	0	428.6525	0						
ILMN_1703695	C19orf12	128.1147	0	130.9009	0	147.0686	0	136.9017	0	99.1623	0.001412429	120.2419	0	89.09479	0.001412429	109.4898	0						
ILMN_1800031	C19orf15	66.22218	0.1285311	63.38311	0.1355932	66.30511	0.2881356	62.27343	0.3361582	68.01674	0.1016949	67.95628	0.3135593	61.69769	0.3771186	67.09196	0.1384181						
ILMN_1785933	C19orf18	78.99641	0.009887005	86.6652	0	85.11289	0.004237288	82.84162	0.002824859	112.581	0	106.6574	0.002824859	104.3693	0	90.14425	0.001412429						
ILMN_1787831	C19orf19	61.79092	0.3177966	68.19135	0.03531073	68.34516	0.180791	65.69439	0.1751412	79.49886	0.009887005	91.44908	0.004237288	83.37593	0.001412429	77.3616	0.009887005						
ILMN_1798728	C19orf2	2145.211	0	2026.405	0	2876.955	0	2046.141	0	1439.195	0	1612.797	0	1238.34	0	1601.954	0						
ILMN_1663349	C19orf20	60.11251	0.420904	58.36651	0.3841808	64.28087	0.3898305	63.22008	0.289548	61.77028	0.3686441	67.43814	0.3403955	56.90256	0.7062147	63.79842	0.2641243						
ILMN_1683905	C19orf21	97.84918	0	97.617	0	123.9964	0	93.19943	0.001412429	71.29472	0.04661017	85.64671	0.009887005	71.62476	0.04519774	81.18349	0.002824859						
ILMN_1808202	C19orf22	1078.037	0	1068.109	0	1218.267	0	1029.669	0	857.705	0	1029.726	0	888.4797	0	987.4568	0						
ILMN_1657148	C19orf23	87.25754	0.001412429	93.78997	0	106.3298	0	82.62965	0.002824859	68.17737	0.09180791	76.87727	0.05508475	64.48139	0.2118644	66.82732	0.1483051						
ILMN_1678052	C19orf24	233.8612	0	217.3123	0	239.4008	0	185.4537	0	169.661	0	173.0867	0	166.3164	0	177.5611	0						
ILMN_1703985	C19orf25	126.5531	0	125.4927	0	153.4921	0	114.1029	0	182.5011	0	199.6877	0	167.0999	0	189.2928	0						
ILMN_1780504	C19orf26	72.66894	0.03389831	58.93604	0.3502825	82.33336	0.004237288	68.47679	0.08474576	66.04431	0.1539548	79.15277	0.02966102	66.56943	0.1497175	73.55072	0.03531073						
ILMN_1813374	C19orf28	211.0208	0	202.6418	0	246.9286	0	209.3972	0	121.6211	0	136.5885	0	125.1583	0	124.6158	0						
ILMN_1730818	C19orf30	62.2364	0.2966102	58.89966	0.3516949	68.63766	0.1723164	66.44461	0.1440678	67.50024	0.1144068	76.97798	0.05367232	62.66926	0.329096	63.61577	0.2782486						
ILMN_1782782	C19orf31	54.94179	0.7867231	49.61462	0.9110169	61.48734	0.5564972	56.33907	0.7372881	59.51744	0.5127119	62.98278	0.6101695	56.4394	0.7316384	60.67076	0.4180791						
ILMN_1717793	C19orf33	106.6308	0	94.16825	0	117.7817	0	98.39069	0.001412429	788.7346	0	876.7628	0	715.4642	0	833.106	0						
ILMN_1656440	C19orf34	57.46926	0.6313559	59.43478	0.3050847	67.65995	0.2161017	59.18048	0.5169492	58.04248	0.6172317	66.52138	0.3898305	55.2998	0.7951977	56.58393	0.7090396						
ILMN_1674926	C19orf35	65.05732	0.1765537	61.04979	0.2415254	65.53759	0.3375706	67.43623	0.1059322	57.83366	0.6257062	67.09969	0.3559322	62.93426	0.3107345	58.06962	0.6101695						
ILMN_1734346	C19orf36	75.81528	0.01271186	74.34164	0.009887005	88.91918	0.004237288	70.72915	0.04519774	83.94817	0.002824859	94.21487	0.004237288	85.15323	0.001412429	84.08238	0.002824859						
ILMN_1788337	C19orf36	66.20506	0.1285311	50.6133	0.8757062	70.85043	0.1045198	63.60365	0.2711864	64.03998	0.2274011	66.0135	0.4138418	65.18433	0.1892655	59.2612	0.5225989						
ILMN_1707943	C19orf39	65.84835	0.1497175	66.29372	0.0579096	89.06367	0.004237288	73.93365	0.01694915	73.63287	0.02824859	78.83183	0.03389831	71.98621	0.04378531	67.98457	0.1186441						
ILMN_1697746	C19orf4	99.48493	0	96.95181	0	106.3713	0	94.88319	0.001412429	58.45062	0.5875706	76.62521	0.05649718	62.30565	0.3488701	60.8185	0.4110169						
ILMN_1689955	C19orf40	92.56073	0	91.15976	0	113.9978	0	95.16494	0.001412429	80.2343	0.007062147	85.77918	0.009887005	75.87347	0.01694915	86.84179	0.001412429						
ILMN_1684854	C19orf41	75.83204	0.01271186	66.99037	0.05225989	80.96725	0.005649718	70.82625	0.04378531	70.64059	0.05225989	73.38145	0.1087571	68.5022	0.1031073	63.7683	0.2683616						
ILMN_1694759	C19orf42	673.1663	0	690.2535	0	994.3184	0	633.8616	0	536.3179	0	563.0339	0	434.6428	0	555.0621	0						
ILMN_1691795	C19orf43	1068.021	0	1112.362	0	1372.441	0	1037.501	0	1064.866	0	1248.067	0	952.8848	0	1115.56	0						
ILMN_1801572	C19orf44	119.5237	0	122.4314	0	141.126	0	119.2386	0	107.6974	0	121.6415	0	111.9179	0	119.1026	0						
ILMN_1755335	C19orf45	122.2146	0	98.18562	0	130.5714	0	108.0178	0	61.12706	0.3968927	70.2819	0.2033898	62.58976	0.3347458	64.60814	0.240113						
ILMN_1801697	C19orf46	156	0	151.5866	0	173.75	0	141.8864	0	154.4789	0	182.8319	0	138.8129	0	186.6966	0						
ILMN_1735608	C19orf47	95.43478	0	81.35323	0.001412429	96.26263	0.001412429	85.25916	0.001412429	80.27926	0.007062147	88.58569	0.004237288	77.23251	0.01412429	81.14741	0.002824859						
ILMN_1681124	C19orf48	69.94189	0.06779661	69.61137	0.02683616	78.67486	0.01412429	69.06918	0.06638418	59.31018	0.5254237	60.73576	0.7457627	60.15341	0.4858757	61.11153	0.3954802						
ILMN_1759184	C19orf48	1242.36	0	1317.149	0	1543.46	0	1358.847	0	175.0356	0	225.1394	0	179.2691	0	188.4931	0						
ILMN_1714181	C19orf49	107.1782	0	93.03537	0	103.7012	0	101.7478	0	88.22899	0.001412429	93.98408	0.004237288	92.02393	0.001412429	88.37115	0.001412429						
ILMN_1790951	C19orf50	329.6091	0	326.0086	0	481.5963	0	339.9012	0	240.1819	0	247.3848	0	208.2233	0	257.061	0						
ILMN_1772074	C19orf51	77.12561	0.01129944	76.20557	0.007062147	86.09372	0.004237288	75.33237	0.009887005	86.25665	0.002824859	77.80919	0.04519774	70.16917	0.0720339	73.25156	0.03813559						
ILMN_1726181	C19orf52	302.0104	0	253.2406	0	336.7164	0	250.8513	0	130.8708	0	165.3045	0	145.009	0	152.1383	0						
ILMN_1671374	C19orf53	1102.02	0	1017.413	0	1250.133	0	1012.803	0	632.2276	0	766.9832	0	607.1824	0	641.3041	0						
ILMN_1729546	C19orf54	140.5394	0	151.2558	0	173.4154	0	125.4685	0	143.9839	0	172.3609	0	142.2007	0	144.8489	0						
ILMN_1757914	C19orf56	1655.444	0	1662.509	0	2221.211	0	1763.779	0	1779.093	0	1990.868	0	1744.676	0	1823.811	0						
ILMN_1669610	C19orf57	61.37591	0.3460452	57.25568	0.4548023	67.97075	0.200565	68.58369	0.08192091	55.99278	0.7485875	65.42876	0.4420904	66.59288	0.1497175	63.60317	0.279661						
ILMN_1694530	C19orf58	1384.448	0	1288.474	0	1601.184	0	1239.518	0	700.9871	0	848.5927	0	672.6625	0	745.063	0						
ILMN_1762713	C19orf59	68.62085	0.08474576	65.42046	0.07627118	78.82629	0.01412429	80.1606	0.002824859	2488.876	0	2844.726	0	2317.136	0	2711.6	0						
ILMN_1698560	C19orf6	187.2667	0	198.6474	0	198.5441	0	172.3129	0	166.1551	0	195.5561	0	175.1764	0	192.6159	0						
ILMN_1762439	C19orf6	88.46521	0.001412429	71.62288	0.01553672	84.78184	0.004237288	78.27843	0.002824859	88.70978	0.001412429	85.55838	0.009887005	83.19293	0.001412429	93.01525	0.001412429						
ILMN_1762330	C1D	57.99208	0.5819209	53.03224	0.7344633	56.58458	0.8545198	58.90157	0.5367231	52.24269	0.9138418	61.83088	0.6864407	57.49962	0.6723164	59.70889	0.4929379						
ILMN_1662578	C1GALT1	79.08067	0.009887005	75.91888	0.007062147	82.70494	0.004237288	75.31763	0.009887005	65.71196	0.1723164	88.15786	0.004237288	71.67163	0.04519774	76.09433	0.01553672						
ILMN_1751234	C1GALT1C1	356.8835	0	376.4307	0	530.3275	0	334.0755	0	252.3016	0	280.6289	0	186.8462	0	252.2458	0						
ILMN_1753903	C1GALT1C1	62.22728	0.2980226	57.28741	0.450565	54.55379	0.9364407	56.80417	0.700565	61.46641	0.3785311	71.01022	0.1864407	61.89592	0.3686441	53.54362	0.8686441						
ILMN_1760955	C1orf100	58.99482	0.5070621	58.64397	0.3644068	57.56116	0.7980226	67.08976	0.1129944	54.82243	0.819209	62.84022	0.6158192	58.45993	0.6087571	58.01798	0.6129944						
ILMN_1792088	C1orf101	85.9881	0.001412429	85.8876	0	90.60091	0.002824859	83.70454	0.002824859	106.1563	0	121.9506	0	94.55787	0.001412429	110.0344	0						
ILMN_1719835	C1orf102	125.7655	0	121.4843	0	126.561	0	110.8601	0	91.21662	0.001412429	102.4348	0.002824859	92.72283	0.001412429	101.7151	0						
ILMN_1658206	C1orf102	104.6759	0	96.19666	0	116.1032	0	100.9661	0	86.94953	0.002824859	95.93195	0.004237288	82.04684	0.002824859	92.30408	0.001412429						
ILMN_1675557	C1orf102	188.4606	0	186.8992	0	224.2693	0	178.4287	0	120.8563	0	137.534	0	113.8507	0	118.3783	0						
ILMN_1756811	C1orf103	53.20485	0.8728814	54.05361	0.6850283	65.75369	0.3234463	54.55124	0.8206215	52.59914	0.9081921	61.56841	0.6949152	57.9966	0.6426554	55.13079	0.7909604						
ILMN_1725906	C1orf104	88.61533	0.001412429	101.554	0	101.8816	0	89.00471	0.001412429	87.79361	0.001412429	96.3309	0.004237288	82.35902	0.001412429	85.81558	0.002824859						
ILMN_1714222	C1orf105	62.0379	0.309322	66.75167	0.05225989	70.44521	0.1200565	67.06545	0.1144068	74.54063	0.02118644	76.73524	0.05508475	64.31348	0.2245763	62.42787	0.329096						
ILMN_1713952	C1orf106	98.46604	0	98.33971	0	100.7117	0	106.9774	0	151.8354	0	159.625	0	128.9275	0	144.1961	0						
ILMN_1746677	C1orf107	64.20891	0.210452	61.37071	0.230226	66.38252	0.2824859	65.30322	0.1836158	59.84631	0.4788136	77.73949	0.04519774	58.12954	0.6341808	63.78358	0.2655367						
ILMN_1802799	C1orf108	311.6075	0	306.1755	0	364.9224	0	292.8486	0	315.89	0	409.965	0	341.7536	0	409.7537	0						
ILMN_1679383	C1orf108	61.31526	0.3488701	60.29163	0.2683616	63.98876	0.4025424	65.31687	0.1836158	66.66315	0.1341808	62.58623	0.6341808	65.12679	0.1920904	67.83441	0.1228814						
ILMN_1760582	C1orf109	66.1526	0.1285311	63.31182	0.1355932	62.92128	0.470339	63.68881	0.2641243	67.18232	0.1228814	65.70618	0.4251412	60.68392	0.4420904	64.981	0.2118644						
ILMN_1734539	C1orf110	69.19638	0.0720339	62.21811	0.1822034	58.70683	0.7457627	65.34157	0.1836158	64.76693	0.1949152	69.87224	0.2175141	64.46963	0.2118644	65.11082	0.2090396						
ILMN_1710993	C1orf111	65.7361	0.1539548	64.23685	0.1045198	65.58478	0.3361582	59.62453	0.4858757	61.03812	0.4011299	66.00127	0.4138418	60.81742	0.4336158	57.70048	0.6285311						
ILMN_1727540	C1orf112	484.3593	0	474.919	0	542.3481	0	449.0634	0	107.3725	0	121.8805	0	110.9637	0	109.8454	0						
ILMN_1789140	C1orf113	66.66704	0.1172316	62.86253	0.1497175	67.90974	0.200565	62.51022	0.3206215	69.82568	0.06920904	68.35635	0.299435	71.34911	0.04943503	73.47908	0.03672316						
ILMN_1777963	C1orf114	64.28805	0.210452	64.02299	0.1059322	69.02355	0.1567797	72.33762	0.02259887	67.94002	0.1045198	73.01957	0.1158192	63.51971	0.269774	76.67959	0.01412429						
ILMN_1674817	C1orf115	344.5001	0	332.4267	0	405.2475	0	332.6808	0	507.0595	0	553.0671	0	470.8806	0	535.4467	0						
ILMN_1706483	C1orf116	127.0063	0	120.2236	0	153.473	0	125.9113	0	1184.991	0	1417.553	0	1117.957	0	1319.805	0						
ILMN_1723567	C1orf118	56.44473	0.6864407	51.17579	0.8545198	65.47865	0.3403955	62.83054	0.3022599	59.02864	0.5409604	66.20385	0.4053672	56.86543	0.7076271	57.73651	0.6285311						
ILMN_1795893	C1orf119	207.6658	0	200.4493	0	294.5011	0	197.1717	0	405.3669	0	483.0993	0	354.1778	0	449.9233	0						
ILMN_1755835	C1orf120	75.21188	0.01553672	64.24916	0.1016949	75.7957	0.03248588	68.18031	0.08898305	70.37622	0.05649718	71.38767	0.1822034	71.9994	0.04378531	71.87913	0.05367232						
ILMN_1660840	C1orf121	991.769	0	971.1053	0	1287.832	0	938.8544	0	821.3557	0	982.7675	0	817.3518	0	955.905	0						
